dimension_id,KEY,NAME,parent_key,ISCALCULATED,C_CODE,C_VISIBILIT_
OBJ9105629,28315029,Total,,,T,False
OBJ9105629,28315039,Homme,,,H,False
OBJ9105629,28315049,Femme,,,F,False
