dimension_id,KEY,NAME,parent_key,C_DESCRIPTION,C_CODER,C_NOMENCLATURE,ISCALCULATED
OBJ4848129,27741209,Total,,,,,
OBJ4848129,27741189,Communal,,,,,
OBJ4848129,27741199,Non-Communal,,,,,
