dimension_id,KEY,NAME,parent_key,FULLNAME,C_COMMENTAIRE,DESCRIPTION,C_DATE_DE_MISE___JOUR,C_M_THODOLOGIE,VISIBILITY,ISCALCULATED
OBJ11288639,28758689,Formation Brute de Capital Fixe,,Formation Brute de Capital Fixe,,,,,"1, 2",
