dimension_id,KEY,NAME,parent_key,ISCALCULATED,C_CODE,C_VISIBILIT_
OBJ10330159,28735939,Total,,,T,yes
OBJ10330159,28735959,3-5 ans,,,3T5Y,yes
OBJ10330159,28735969,5-9 ans,,,5T9Y,yes
OBJ10330159,28735979,6-11 ans,,,6T11Y,yes
OBJ10330159,28735999,12-18 ans,,,12T18 Y,yes
OBJ10330159,28736019,15-24 ans,,,15T24Y,yes
OBJ10330159,28737079,25 ans & plus,,,25AM,yes
