dimension_id,KEY,NAME,parent_key,FULLNAME,UNIT,TIMESTAMP,SOURCES,METHODOLOGY,COMMENT,VISIBILITY,ISCALCULATED
RDS_DICT_INDICATORS_NSO,22337316,Pneumatiques,22337016,Production des Pneumatiques en 1000 pièces,1000 pieces,03/09/2019 12:17:29,Institut National de la Statistique,,,"1, 2",
RDS_DICT_INDICATORS_NSO,22338716,Voitures touristiques,22337316,Production des Voitures touristiques en 1000 pièces,1000 pièces,03/09/2019 12:17:29,Institut National de la Statistique,,,"1, 2",
RDS_DICT_INDICATORS_NSO,22338816,Camionnettes,22337316,Production des Camionnettes en 1000 pièces,1000 pièces,03/09/2019 12:17:30,Institut National de la Statistique,,,"1, 2",
RDS_DICT_INDICATORS_NSO,22338916,Camions,22337316,Production des Camions en 1000 pièces,1000 pièces,03/09/2019 12:17:30,Institut National de la Statistique,,,"1, 2",
RDS_DICT_INDICATORS_NSO,22339016,Tracteurs,22337316,Production des Tracteurs en 1000 pièces,1000 pièces,03/09/2019 12:17:31,Institut National de la Statistique,,,"1, 2",
RDS_DICT_INDICATORS_NSO,22339116,Autres engins,22337316,Production des Autres engins en 1000 pièces,1000 pièces,03/09/2019 12:17:32,Institut National de la Statistique,,,"1, 2",
RDS_DICT_INDICATORS_NSO,22339216,Industrie Papier (production),11920616,Production de l'industrie du Papier,,13/01/2015 03:52:54,Institut National de la Statistique,,,"1, 2",
RDS_DICT_INDICATORS_NSO,22339316,Papier d'Alfa,22339216,Production du Papier d'Alfa en 1000T,1000T,03/09/2019 12:21:42,Institut National de la Statistique,,,"1, 2",
RDS_DICT_INDICATORS_NSO,22339416,Pâte d'Alfa,22339216,Production de la Pâte d'Alfa,,13/01/2015 03:52:54,Institut National de la Statistique,,,"1, 2",
RDS_DICT_INDICATORS_NSO,22339616,Production de la pâte d'alfa,22339416,Production de la Pâte d'Alfa en 1000T,1000T,03/09/2019 12:21:42,Institut National de la Statistique,,,"1, 2",
RDS_DICT_INDICATORS_NSO,22339716,Exportation de la pâte d'Alfa,22339416,Exportation de la Pâte d'Alfa en 1000T,1000T,03/09/2019 12:21:43,Institut National de la Statistique,,,"1, 2",
RDS_DICT_INDICATORS_NSO,22339516,Production d'Emballages,22339216,Production d'Emballages,,13/01/2015 03:52:54,Institut National de la Statistique,,,"1, 2",
RDS_DICT_INDICATORS_NSO,22339816,Production papier d'emballages,22339516,Production du Papier d'emballages en 1000T,1000T,25/02/2016 02:16:18,Institut National de la Statistique,,,"1, 2",
RDS_DICT_INDICATORS_NSO,22339916,Production des sacs d'emballages,22339516,Production des Sacs d'emballages en 1000T,1000T,11/02/2017 16:46:31,Institut National de la Statistique,,,"1, 2",
RDS_DICT_INDICATORS_NSO,22340016,Production minière,11920616,Production minière,,13/01/2015 03:52:54,Direction Générale des Mines,,,"1, 2",
RDS_DICT_INDICATORS_NSO,22340116,Phosphates de chaux,22340016,Production du Phosphates de chaux en 1000T,1000T,03/09/2019 12:28:14,Direction Générale des Mines,,,"1, 2",
RDS_DICT_INDICATORS_NSO,22340216,Minerai de fer,22340016,Production du Minerai de fer en 1000T,1000T,25/02/2016 02:16:18,Direction Générale des Mines,,,"1, 2",
RDS_DICT_INDICATORS_NSO,22340316,Minerai de plomb,22340016,Production du Minerai de plomb en 1000T,1000T,13/01/2015 03:52:38,Direction Générale des Mines,,,"1, 2",
RDS_DICT_INDICATORS_NSO,22340416,Minerai de zinc,22340016,Production du Minerai de zinc en 1000T,1000T,25/02/2016 02:16:04,Direction Générale des Mines,,,"1, 2",
RDS_DICT_INDICATORS_NSO,22340516,Spath fluor (H),22340016,Production du Spath fluor (H) en 1000T,1000T,13/01/2015 03:52:54,Direction Générale des Mines,,,"1, 2",
RDS_DICT_INDICATORS_NSO,22340616,Barytine (S),22340016,Production du Barytine (S) en 1000T,1000T,25/02/2016 02:16:13,Direction Générale des Mines,,,"1, 2",
RDS_DICT_INDICATORS_NSO,22340716,Production et commercialisation du sel,11920616,Production et commercialisation du sel,,25/02/2016 02:16:04,Direction Générale des Mines,,,"1, 2",
RDS_DICT_INDICATORS_NSO,22340816,Nombre de marais salants,22340716,Nombre de marais salants en 1000T,1000T,25/02/2016 02:16:04,Direction Générale des Mines,,,"1, 2",
RDS_DICT_INDICATORS_NSO,22340916,Production du sel,22340716,Production du sel en 1000T,1000T,25/02/2016 02:16:13,Direction Générale des Mines,,,"1, 2",
RDS_DICT_INDICATORS_NSO,22341016,Ventes locales du sel,22340716,Ventes locales du sel en 1000T,1000T,25/02/2016 02:16:13,Direction Générale des Mines,,,"1, 2",
RDS_DICT_INDICATORS_NSO,22341116,Ventes  du sel à l'extérieur,22340716,Ventes à l'extérieur du sel en 1000T,1000T,25/02/2016 02:16:13,Direction Générale des Mines,,,"1, 2",
RDS_DICT_INDICATORS_NSO,27936669,Indice de la production Industrielle (IPI) (2010 = 100),11920616,Indice de la production Industrielle (IPI) (2010 = 100),(2010 = 100),08/09/2025 15:14:01,Institut National de la Statistique,,,"1, 2",
RDS_DICT_INDICATORS_NSO,27936679,Industries manufacturieres,27936669,Indice de la production Industrielle pour Industries manifacturières,(2010 = 100),08/09/2025 15:14:01,Institut National de la Statistique,,"Pondération = 673,37","1, 2",
RDS_DICT_INDICATORS_NSO,27936689,Industries agro-alimentaires,27936679,Indice de la production Industrielle pour Industries Agro-alimentaires,(2010 = 100),08/09/2025 15:14:01,Institut National de la Statistique,,"Pondération = 120,95","1, 2",
RDS_DICT_INDICATORS_NSO,27936699,Viandes et produits à base de viandes,27936689,Indice de la production Industrielle pour Viandes et produits à base de viandes,(2010 = 100),08/09/2025 15:14:01,Institut National de la Statistique,,,"1, 2",
RDS_DICT_INDICATORS_NSO,27936709,Poissons et produits de la pêche préparés,27936689,Indice de la production Industrielle pour Poissons et produits de la pêche préparés,(2010 = 100),08/09/2025 15:14:01,Institut National de la Statistique,,,"1, 2",
RDS_DICT_INDICATORS_NSO,27936719,Produits à base de légumes et fruits,27936689,Indice de la production Industrielle pour Produits à base de légumes et fruits,(2010 = 100),08/09/2025 15:14:01,Institut National de la Statistique,,,"1, 2",
RDS_DICT_INDICATORS_NSO,27936729,"Huiles, tourteaux et corps gras",27936689,"Indice de la production Industrielle pour Huiles, tourteaux et corps gras",(2010 = 100),08/09/2025 15:14:01,Institut National de la Statistique,,,"1, 2",
RDS_DICT_INDICATORS_NSO,27936739,Produits laitiers et glaces,27936689,Indice de la production Industrielle pour Produits laitiers et glaces,(2010 = 100),08/09/2025 15:14:01,Institut National de la Statistique,,,"1, 2",
RDS_DICT_INDICATORS_NSO,27936749,Farines de froment et d'autres céréales,27936689,Indice de la production Industrielle pour Farines de froment et d'autres céréales,(2010 = 100),08/09/2025 15:14:01,Institut National de la Statistique,,,"1, 2",
RDS_DICT_INDICATORS_NSO,27936759,Aliments pour animaux,27936689,Indice de la production Industrielle pour Aliments pour animaux,(2010 = 100),08/09/2025 15:14:02,Institut National de la Statistique,,,"1, 2",
RDS_DICT_INDICATORS_NSO,27936769,Autres industries alimentaires,27936689,Indice de la production Industrielle pour Autres industries alimentaires,(2010 = 100),08/09/2025 15:14:02,Institut National de la Statistique,,,"1, 2",
RDS_DICT_INDICATORS_NSO,27936779,Industrie des boissons,27936689,Indice de la production Industrielle pour Industrie des boissons,(2010 = 100),08/09/2025 15:14:02,Institut National de la Statistique,,,"1, 2",
RDS_DICT_INDICATORS_NSO,27936789,Tabac,27936689,Indice de la production Industrielle pour Tabac,(2010 = 100),08/09/2025 15:14:02,Institut National de la Statistique,,,"1, 2",
RDS_DICT_INDICATORS_NSO,27936799,"Materiaux de construction, ceramique et verre",27936679,"Indice de la production Industrielle pour Matériaux de construction, ceramique et verre",(2010 = 100),08/09/2025 15:14:02,Institut National de la Statistique,,"Pondération = 63,91","1, 2",
RDS_DICT_INDICATORS_NSO,27936809,Extraction de pierres,27936799,Indice de la production Industrielle pour Extraction de pierres,(2010 = 100),08/09/2025 15:14:02,Institut National de la Statistique,,,"1, 2",
RDS_DICT_INDICATORS_NSO,27936819,Extraction de sables et d'argiles,27936799,Indice de la production Industrielle pour Extraction de sables et d'argiles,(2010 = 100),08/09/2025 15:14:02,Institut National de la Statistique,,,"1, 2",
RDS_DICT_INDICATORS_NSO,27936829,Verre et articles en verre,27936799,Indice de la production Industrielle pour Verre et articles en verre,(2010 = 100),08/09/2025 15:14:02,Institut National de la Statistique,,,"1, 2",
RDS_DICT_INDICATORS_NSO,27936839,"Fabrication de produits céramiques, autres que pour la construction",27936799,"Indice de la production Industrielle pour Fabrication de produits céramiques, autres que pour la construction",(2010 = 100),08/09/2025 15:14:02,Institut National de la Statistique,,,"1, 2",
RDS_DICT_INDICATORS_NSO,27936849,Fabrication de carreaux en céramique,27936799,Indice de la production Industrielle pour Fabrication de carreaux en céramique,(2010 = 100),08/09/2025 15:14:02,Institut National de la Statistique,,,"1, 2",
RDS_DICT_INDICATORS_NSO,27936859,Tuiles et briques en terre cuite,27936799,Indice de la production Industrielle pour Tuiles et briques en terre cuite,(2010 = 100),08/09/2025 15:14:02,Institut National de la Statistique,,,"1, 2",
RDS_DICT_INDICATORS_NSO,27936869,"Ciment, chaux et plâtre",27936799,"Indice de la production Industrielle pour Ciment, chaux et plâtre",(2010 = 100),08/09/2025 15:14:02,Institut National de la Statistique,,,"1, 2",
RDS_DICT_INDICATORS_NSO,27936879,"Ouvrages en ciment, en béton ou en plâtre",27936799,"Indice de la production Industrielle pour Ouvrages en ciment, en béton ou en plâtre",(2010 = 100),08/09/2025 15:14:02,Institut National de la Statistique,,,"1, 2",
RDS_DICT_INDICATORS_NSO,27936889,Ouvrages en pierre,27936799,Indice de la production Industrielle pour Ouvrages en pierre,(2010 = 100),08/09/2025 15:14:02,Institut National de la Statistique,,,"1, 2",
RDS_DICT_INDICATORS_NSO,27936899,Industrie mecaniques et electrique.,27936679,Indice de la production Industrielle pour Industries mécanique et électriques,(2010 = 100),08/09/2025 15:14:02,Institut National de la Statistique,,"Pondération = 200,86","1, 2",
RDS_DICT_INDICATORS_NSO,27936909,Métallurgie,27936899,Indice de la production Industrielle pour Métallurgie,(2010 = 100),08/09/2025 15:14:02,Institut National de la Statistique,,,"1, 2",
RDS_DICT_INDICATORS_NSO,27936919,Travail des métaux,27936899,Indice de la production Industrielle pour Travail des métaux,(2010 = 100),08/09/2025 15:14:02,Institut National de la Statistique,,,"1, 2",
RDS_DICT_INDICATORS_NSO,27936929,Fabrication de machines et équipements,27936899,Indice de la production Industrielle pour Fabrication de machines et équipements,(2010 = 100),08/09/2025 15:14:03,Institut National de la Statistique,,,"1, 2",
RDS_DICT_INDICATORS_NSO,27936939,Fabrication de machines et appareils électriques,27936899,Indice de la production Industrielle pour Fabrication de machines et appareils électriques,(2010 = 100),08/09/2025 15:14:03,Institut National de la Statistique,,,"1, 2",
RDS_DICT_INDICATORS_NSO,27936949,"Fabrication d'équipement de radio, télévision et communication",27936899,"Indice de la production Industrielle pour Fabrication d'équipement de radio, télévision et communication",(2010 = 100),08/09/2025 15:14:03,Institut National de la Statistique,,,"1, 2",
RDS_DICT_INDICATORS_NSO,27936959,"Fabrication d'instruments médicaux, de précision, d'optique et d'horlogerie",27936899,"Indice de la production Industrielle pour Fabrication d'instruments médicaux, de précision, d'optique et d'horlogerie",(2010 = 100),08/09/2025 15:14:03,Institut National de la Statistique,,,"1, 2",
RDS_DICT_INDICATORS_NSO,27936969,Industrie automobile,27936899,Indice de la production Industrielle pour Industrie automobile,(2010 = 100),08/09/2025 15:14:03,Institut National de la Statistique,,,"1, 2",
RDS_DICT_INDICATORS_NSO,27936979,Fabrication d'autres matériels de transport,27936899,Indice de la production Industrielle pour Fabrication d'autres matériels de transport,(2010 = 100),08/09/2025 15:14:03,Institut National de la Statistique,,,"1, 2",
RDS_DICT_INDICATORS_NSO,27936989,Industries chimiques,27936679,Indice de la production Industrielle pour Industries chimiques,(2010 = 100),08/09/2025 15:14:03,Institut National de la Statistique,,"Pondération = 87,33","1, 2",
RDS_DICT_INDICATORS_NSO,27936999,Produits chimiques de base,27936989,Indice de la production Industrielle pour Produits chimiques de base,(2010 = 100),08/09/2025 15:14:03,Institut National de la Statistique,,,"1, 2",
RDS_DICT_INDICATORS_NSO,27937009,Peintures et vernis,27936989,Indice de la production Industrielle pour Peintures et vernis,(2010 = 100),08/09/2025 15:14:03,Institut National de la Statistique,,,"1, 2",
RDS_DICT_INDICATORS_NSO,27937019,Produits pharmaceutiques,27936989,Indice de la production Industrielle pour Produits pharmaceutiques,(2010 = 100),08/09/2025 15:14:03,Institut National de la Statistique,,,"1, 2",
RDS_DICT_INDICATORS_NSO,27937029,Autres produits chimiques,27936989,Indice de la production Industrielle pour Autres produits chimiques,(2010 = 100),08/09/2025 15:14:03,Institut National de la Statistique,,,"1, 2",
RDS_DICT_INDICATORS_NSO,27937039,"Savons,parfums et produits d'entretien",27936989,"Indice de la production Industrielle pour Savons,parfums et produits d'entretien",(2010 = 100),08/09/2025 15:14:03,Institut National de la Statistique,,,"1, 2",
RDS_DICT_INDICATORS_NSO,27937049,Produits en caoutchouc,27936989,Indice de la production Industrielle pour Produits en caoutchouc,(2010 = 100),08/09/2025 15:14:03,Institut National de la Statistique,,,"1, 2",
RDS_DICT_INDICATORS_NSO,27937059,"Textile, habillements et cuirs",27936679,"Indice de la production Industrielle pour Textile, Habillement et Cuir",(2010 = 100),08/09/2025 15:14:03,Institut National de la Statistique,,"Pondération = 136,57","1, 2",
RDS_DICT_INDICATORS_NSO,27937069,Industrie textile,27937059,Indice de la production Industrielle pour Industrie textile,(2010 = 100),08/09/2025 15:14:03,Institut National de la Statistique,,,"1, 2",
RDS_DICT_INDICATORS_NSO,27937079,Industrie de l'habillement et des fourrures,27937059,Indice de la production Industrielle pour Industrie de l'habillement et des fourrures,(2010 = 100),08/09/2025 15:14:04,Institut National de la Statistique,,,"1, 2",
RDS_DICT_INDICATORS_NSO,27937089,Industrie du cuir et de la chaussure,27937059,Indice de la production Industrielle pour Industrie du cuir et de la chaussure,(2010 = 100),08/09/2025 15:14:04,Institut National de la Statistique,,,"1, 2",
RDS_DICT_INDICATORS_NSO,27937099,Industries  manufacturieres  diverses,27936679,Indice de la production Industrielle pour Industries Manifacturières Diverses,(2010 = 100),08/09/2025 15:14:04,Institut National de la Statistique,,"Pondération = 63,76","1, 2",
RDS_DICT_INDICATORS_NSO,27937109,Travail du bois et fabrication d'articles en bois,27937099,Indice de la production Industrielle pour Travail du bois et fabrication d'articles en bois,(2010 = 100),08/09/2025 15:14:04,Institut National de la Statistique,,,"1, 2",
RDS_DICT_INDICATORS_NSO,27937119,Industrie du papier et du carton,27937099,Indice de la production Industrielle pour Industrie du papier et du carton,(2010 = 100),08/09/2025 15:14:04,Institut National de la Statistique,,,"1, 2",
RDS_DICT_INDICATORS_NSO,27937129,"Edition, imprimerie, reproduction",27937099,"Indice de la production Industrielle pour Edition, Imprimerie, Reproduction",(2010 = 100),08/09/2025 15:14:04,Institut National de la Statistique,,,"1, 2",
RDS_DICT_INDICATORS_NSO,27937139,Fabrication de meubles; industries diverses,27937099,Indice de la production Industrielle pour Fabrication de meubles; industries diverses,(2010 = 100),08/09/2025 15:14:04,Institut National de la Statistique,,,"1, 2",
RDS_DICT_INDICATORS_NSO,27937149,Produits en matières plastiques,27937099,Indice de la production Industrielle pour Produits en matières plastiques,(2010 = 100),08/09/2025 15:14:04,Institut National de la Statistique,,,"1, 2",
RDS_DICT_INDICATORS_NSO,27937159,Mines,27936669,Indice de la production Industrielle pour Mines,(2010 = 100),08/09/2025 15:14:04,Institut National de la Statistique,,"Pondération = 24,08","1, 2",
RDS_DICT_INDICATORS_NSO,27937169,Minéraux pour l'industrie chimique et engrais naturels,27937159,Indice de la production Industrielle pour Minéraux pour l'industrie chimique et engrais naturels,(2010 = 100),08/09/2025 15:14:04,Institut National de la Statistique,,,"1, 2",
RDS_DICT_INDICATORS_NSO,27937179,Sel,27937159,Indice de la production Industrielle pour Sel,(2010 = 100),08/09/2025 15:14:04,Institut National de la Statistique,,,"1, 2",
RDS_DICT_INDICATORS_NSO,27937189,Minerais de fer,27937159,Indice de la production Industrielle pour Minerais de fer,(2010 = 100),08/09/2025 15:14:04,Institut National de la Statistique,,,"1, 2",
RDS_DICT_INDICATORS_NSO,27937199,Energie,27936669,Indice de la production Industrielle pour Energie,(2010 = 100),08/09/2025 15:14:01,Institut National de la Statistique,,"Pondération = 302,55","1, 2",
RDS_DICT_INDICATORS_NSO,27937209,"Pétrole brut, gaz naturel et produits bitumineux",27937199,"Indice de la production Industrielle pour Pétrole brut, gaz naturel et produits bitumineux",(2010 = 100),08/09/2025 15:14:01,Institut National de la Statistique,,,"1, 2",
RDS_DICT_INDICATORS_NSO,27937219,Produits pétroliers raffinés et de la cokefaction,27937199,Indice de la production Industrielle pour Produits pétroliers raffinés et de la cokefaction,(2010 = 100),08/09/2025 15:14:01,Institut National de la Statistique,,,"1, 2",
RDS_DICT_INDICATORS_NSO,27937229,Electricité et gaz,27937199,Indice de la production Industrielle pour Electricité et gaz,(2010 = 100),08/09/2025 15:14:01,Institut National de la Statistique,,,"1, 2",
RDS_DICT_INDICATORS_NSO,27937239,Eau distribuée,27937199,Indice de la production Industrielle pour Eau distribuée,(2010 = 100),08/09/2025 15:14:01,Institut National de la Statistique,,,"1, 2",
RDS_DICT_INDICATORS_NSO,27937249,Indice ensemble,27936669,Indice d'ensemble pour la production Industrielle (IPI) (2010 = 100),(2010 = 100),08/09/2025 15:14:01,Institut National de la Statistique,,Pondération = 1000,"1, 2",
RDS_DICT_INDICATORS_NSO,11921116,Justice,,Justice,,22/04/2016 08:48:37,,,,"1, 2",
RDS_DICT_INDICATORS_NSO,22304316,Cours de Cassation,11921116,Activités des Cours de Cassation,Nombre d'affaires,21/02/2016 02:59:56,Ministère de la Justice,http://www.e-justice.tn,L'année judiciaire commence le 16 septembre et se termine le 15 septembre de l'année suivante. L'année mentionnée ici est la première.,"1, 2",
RDS_DICT_INDICATORS_NSO,22305116,au 1er Octobre,22304316,Nombre d'affaires au Cours de Cassation au 1er Octobre,Nombre d'affaires,21/11/2022 09:43:04,Ministère de la Justice,http://www.e-justice.tn,L'année judiciaire commence le 16 septembre et se termine le 15 septembre de l'année suivante. L'année mentionnée ici est la première.,"1, 2",
RDS_DICT_INDICATORS_NSO,22309716,Affaires civiles,22305116,Nombre d'affaires civiles au Cours de Cassation au 1er Octobre,Nombre d'affaires,21/11/2022 09:43:04,Ministère de la Justice,http://www.e-justice.tn,L'année judiciaire commence le 16 septembre et se termine le 15 septembre de l'année suivante. L'année mentionnée ici est la première.,"1, 2",
RDS_DICT_INDICATORS_NSO,22309816,Affaires Correctionnelles,22305116,Nombre d'affaires Correctionnelles au Cours de Cassation au 1er Octobre,Nombre d'affaires,21/11/2022 09:43:05,Ministère de la Justice,http://www.e-justice.tn,L'année judiciaire commence le 16 septembre et se termine le 15 septembre de l'année suivante. L'année mentionnée ici est la première.,"1, 2",
RDS_DICT_INDICATORS_NSO,22309916,Affaires criminelles,22305116,Nombre d'affaires criminelles au Cours de Cassation au 1er Octobre,Nombre d'affaires,21/11/2022 09:43:05,Ministère de la Justice,http://www.e-justice.tn,L'année judiciaire commence le 16 septembre et se termine le 15 septembre de l'année suivante. L'année mentionnée ici est la première.,"1, 2",
RDS_DICT_INDICATORS_NSO,22310016,Mise en accusation,22305116,Nombre d'affaires d'accusation au Cours de Cassation au 1er Octobre,Nombre d'affaires,21/11/2022 09:43:05,Ministère de la Justice,http://www.e-justice.tn,L'année judiciaire commence le 16 septembre et se termine le 15 septembre de l'année suivante. L'année mentionnée ici est la première.,"1, 2",
RDS_DICT_INDICATORS_NSO,22310116,Parquet,22305116,Nombre d'affaires au Parquet au Cours de Cassation au 1er Octobre,Nombre d'affaires,21/11/2022 09:43:05,Ministère de la Justice,http://www.e-justice.tn,L'année judiciaire commence le 16 septembre et se termine le 15 septembre de l'année suivante. L'année mentionnée ici est la première.,"1, 2",
RDS_DICT_INDICATORS_NSO,22305216,Enrôlées au cours de l'année,22304316,Nombre d'affaires au Cours de Cassation Enrôlées au cours de l'année,Nombre d'affaires,21/11/2022 09:53:00,Ministère de la Justice,http://www.e-justice.tn,L'année judiciaire commence le 16 septembre et se termine le 15 septembre de l'année suivante. L'année mentionnée ici est la première.,"1, 2",
RDS_DICT_INDICATORS_NSO,22310216,Affaires civiles,22305216,Nombre d'affaires civiles au Cours de Cassation Enrôlées au cours de l'année,Nombre d'affaires,21/11/2022 09:53:00,Ministère de la Justice,http://www.e-justice.tn,L'année judiciaire commence le 16 septembre et se termine le 15 septembre de l'année suivante. L'année mentionnée ici est la première.,"1, 2",
RDS_DICT_INDICATORS_NSO,22310316,Affaires Correctionnelles,22305216,Nombre d'affaires Correctionnelles au Cours de Cassation Enrôlées au cours de l'année,Nombre d'affaires,21/11/2022 09:53:00,Ministère de la Justice,http://www.e-justice.tn,L'année judiciaire commence le 16 septembre et se termine le 15 septembre de l'année suivante. L'année mentionnée ici est la première.,"1, 2",
RDS_DICT_INDICATORS_NSO,22310416,Affaires criminelles,22305216,Nombre d'affaires criminelles au Cours de Cassation Enrôlées au cours de l'année,Nombre d'affaires,21/11/2022 09:53:00,Ministère de la Justice,http://www.e-justice.tn,L'année judiciaire commence le 16 septembre et se termine le 15 septembre de l'année suivante. L'année mentionnée ici est la première.,"1, 2",
RDS_DICT_INDICATORS_NSO,22310516,Mise en accusation,22305216,Nombre d'affaires d'accusation au Cours de Cassation Enrôlées au cours de l'année,Nombre d'affaires,21/11/2022 09:53:00,Ministère de la Justice,http://www.e-justice.tn,L'année judiciaire commence le 16 septembre et se termine le 15 septembre de l'année suivante. L'année mentionnée ici est la première.,"1, 2",
RDS_DICT_INDICATORS_NSO,22310616,Parquet,22305216,Nombre d'affaires au Parquet au Cours de Cassation Enrôlées au cours de l'année,Nombre d'affaires,21/11/2022 09:53:00,Ministère de la Justice,http://www.e-justice.tn,L'année judiciaire commence le 16 septembre et se termine le 15 septembre de l'année suivante. L'année mentionnée ici est la première.,"1, 2",
RDS_DICT_INDICATORS_NSO,22305316,Traîtées au cours de l'année,22304316,Nombre d'affaires au Cours de CassationTraîtées au cours de l'année,Nombre d'affaires,21/11/2022 09:56:31,Ministère de la Justice,http://www.e-justice.tn,L'année judiciaire commence le 16 septembre et se termine le 15 septembre de l'année suivante. L'année mentionnée ici est la première.,"1, 2",
RDS_DICT_INDICATORS_NSO,22308716,Affaires civiles,22305316,Nombre d'affaires civiles au Cours de CassationTraîtées au cours de l'année,Nombre d'affaires,21/11/2022 09:56:31,Ministère de la Justice,http://www.e-justice.tn,L'année judiciaire commence le 16 septembre et se termine le 15 septembre de l'année suivante. L'année mentionnée ici est la première.,"1, 2",
RDS_DICT_INDICATORS_NSO,22308816,Affaires Correctionnelles,22305316,Nombre d'affaires Correctionnelles au Cours de CassationTraîtées au cours de l'année,Nombre d'affaires,21/11/2022 09:56:31,Ministère de la Justice,http://www.e-justice.tn,L'année judiciaire commence le 16 septembre et se termine le 15 septembre de l'année suivante. L'année mentionnée ici est la première.,"1, 2",
RDS_DICT_INDICATORS_NSO,22308916,Affaires criminelles,22305316,Nombre d'affaires criminelles au Cours de CassationTraîtées au cours de l'année,Nombre d'affaires,21/11/2022 09:56:32,Ministère de la Justice,http://www.e-justice.tn,L'année judiciaire commence le 16 septembre et se termine le 15 septembre de l'année suivante. L'année mentionnée ici est la première.,"1, 2",
RDS_DICT_INDICATORS_NSO,22309016,Mise en accusation,22305316,Nombre d'affaires d'accusation au Cours de CassationTraîtées au cours de l'année,Nombre d'affaires,21/11/2022 09:56:32,Ministère de la Justice,http://www.e-justice.tn,L'année judiciaire commence le 16 septembre et se termine le 15 septembre de l'année suivante. L'année mentionnée ici est la première.,"1, 2",
RDS_DICT_INDICATORS_NSO,22309116,Parquet,22305316,Nombre d'affaires au Parquet au Cours de CassationTraîtées au cours de l'année,Nombre d'affaires,21/11/2022 09:56:32,Ministère de la Justice,http://www.e-justice.tn,L'année judiciaire commence le 16 septembre et se termine le 15 septembre de l'année suivante. L'année mentionnée ici est la première.,"1, 2",
RDS_DICT_INDICATORS_NSO,22305416,Restantes au 30 - sept,22304316,Nombre d'affaires au Cours de Cassation Restantes au 30 - sept,Nombre d'affaires,21/11/2022 09:58:56,Ministère de la Justice,http://www.e-justice.tn,L'année judiciaire commence le 16 septembre et se termine le 15 septembre de l'année suivante. L'année mentionnée ici est la première.,"1, 2",
RDS_DICT_INDICATORS_NSO,22309216,Affaires civiles,22305416,Nombre d'affaires civiles au Cours de Cassation Restantes au 30 - sept,Nombre d'affaires,21/11/2022 09:58:56,Ministère de la Justice,http://www.e-justice.tn,L'année judiciaire commence le 16 septembre et se termine le 15 septembre de l'année suivante. L'année mentionnée ici est la première.,"1, 2",
RDS_DICT_INDICATORS_NSO,22309316,Affaires Correctionnelles,22305416,Nombre d'affaires Correctionnelles au Cours de Cassation Restantes au 30 - sept,Nombre d'affaires,21/11/2022 09:58:56,Ministère de la Justice,http://www.e-justice.tn,L'année judiciaire commence le 16 septembre et se termine le 15 septembre de l'année suivante. L'année mentionnée ici est la première.,"1, 2",
RDS_DICT_INDICATORS_NSO,22309416,Affaires criminelles,22305416,Nombre d'affaires criminelles au Cours de Cassation Restantes au 30 - sept,Nombre d'affaires,21/11/2022 09:58:56,Ministère de la Justice,http://www.e-justice.tn,L'année judiciaire commence le 16 septembre et se termine le 15 septembre de l'année suivante. L'année mentionnée ici est la première.,"1, 2",
RDS_DICT_INDICATORS_NSO,22309516,Mise en accusation,22305416,Nombre d'affaires d'accusation au Cours de Cassation Restantes au 30 - sept,Nombre d'affaires,21/11/2022 09:58:56,Ministère de la Justice,http://www.e-justice.tn,L'année judiciaire commence le 16 septembre et se termine le 15 septembre de l'année suivante. L'année mentionnée ici est la première.,"1, 2",
RDS_DICT_INDICATORS_NSO,22309616,Parquet,22305416,Nombre d'affaires au Parquet au Cours de Cassation Restantes au 30 - sept,Nombre d'affaires,21/11/2022 09:58:56,Ministère de la Justice,http://www.e-justice.tn,L'année judiciaire commence le 16 septembre et se termine le 15 septembre de l'année suivante. L'année mentionnée ici est la première.,"1, 2",
RDS_DICT_INDICATORS_NSO,22304416,Cours d'Appel,11921116,Activités des Cours d'Appel,Nombre d'affaires,21/02/2016 03:12:47,Ministère de la Justice,http://www.e-justice.tn,L'année judiciaire commence le 16 septembre et se termine le 15 septembre de l'année suivante. L'année mentionnée ici est la première.,"1, 2",
RDS_DICT_INDICATORS_NSO,22305516,au 1er Octobre,22304416,Nombre d'affaires au Cours d'Appel au 1er Octobre,Nombre d'affaires,21/11/2022 10:04:30,Ministère de la Justice,http://www.e-justice.tn,L'année judiciaire commence le 16 septembre et se termine le 15 septembre de l'année suivante. L'année mentionnée ici est la première.,"1, 2",
RDS_DICT_INDICATORS_NSO,22307816,Affaires civiles,22305516,Nombre d'affaires civiles au Cours d'Appel au 1er Octobre,Nombre d'affaires,24/10/2019 09:50:13,Ministère de la Justice,http://www.e-justice.tn,L'année judiciaire commence le 16 septembre et se termine le 15 septembre de l'année suivante. L'année mentionnée ici est la première.,"1, 2",
RDS_DICT_INDICATORS_NSO,22308016,Affaires Correctionnelles,22305516,Nombre d'affaires Correctionnelles au Cours d'Appel au 1er Octobre,Nombre d'affaires,24/10/2019 09:50:14,Ministère de la Justice,http://www.e-justice.tn,L'année judiciaire commence le 16 septembre et se termine le 15 septembre de l'année suivante. L'année mentionnée ici est la première.,"1, 2",
