dimension_id,KEY,NAME,parent_key,C_DESCRIPTION,C_NOMENCLATURE,ISCALCULATED
OBJ5258369,27876049,Total,,,,
OBJ5258369,27876059,Communal,,,,
OBJ5258369,27876069,Non communal,,,,
