dimension_id,KEY,NAME,parent_key,C_DESCRIPTION,C_CODER,C_NOMENCLATURE,ISCALCULATED
OBJ4847869,27741169,Total,,,,,
OBJ4847869,27741139,Possède une voiture,,,,,
OBJ4847869,27741149,Ne possède pas une voiture,,,,,
OBJ4847869,27741159,Possession d'un moyen de transport non déclaré : Voiture,,,,,
