dimension_id,KEY,NAME,parent_key,ISCALCULATED,C_CODE,C_VISIBILIT_
OBJ9106719,28315149,Total,,,T,False
OBJ9106719,28315159,Homme,,,H,False
OBJ9106719,28315169,Femme,,,F,False
