dimension_id,KEY,NAME,parent_key,ISCALCULATED,C_CODE
OBJ6957259,27986579,Total,,,
OBJ6957259,27986589,célibataire,,,
OBJ6957259,27986599,Marié,,,
OBJ6957259,27986609,Veuf,,,
OBJ6957259,27986619,Divorcé,,,
