dimension_id,KEY,NAME,parent_key,ISCALCULATED,C_CODE,C_VISIBILIT_
OBJ9106969,28315469,Total,,,T,True
OBJ9106969,28315609,15-19 ans,,,15T19Y,True
OBJ9106969,28518559,18- 64 ans,,,18T64Y,True
OBJ9106969,28518569,15-49 ans,,,15T49Y,True
