dimension_id,KEY,NAME,parent_key,ISCALCULATED,C_CODE
OBJ6958929,28007729,Population au chomage agée 15 ans et plus,,,1
OBJ6958929,28007739,15-19 ans,,,2
OBJ6958929,28007749,20-24 ans,,,3
OBJ6958929,28007759,25-29 ans,,,4
OBJ6958929,28007769,30-34 ans,,,5
OBJ6958929,28007779,35-39 ans,,,6
OBJ6958929,28007789,40-44 ans,,,7
OBJ6958929,28007799,45-49 ans,,,8
OBJ6958929,28007809,50-59 ans,,,9
OBJ6958929,28007819,60+ ans,,,10
