dimension_id,KEY,NAME,parent_key,ISCALCULATED,C_CODE
OBJ7280819,28180369,Bonbon,28180329,,17131
OBJ7280819,28180379,Halwa chamia,28180329,,17211
OBJ7280819,28180389,Halkoum,28180329,,17311
OBJ7280819,28180399,Confiture et compôte de fruits industrielle,28180329,,17321
OBJ7280819,28180409,Miel d’abeilles,28180329,,17331
OBJ7280819,28180419,"Chocolat, noisella",28180329,,17332
OBJ7280819,28180429,"Glace, granite",28180329,,17341
OBJ7280819,28180439,"Thelja, gervais",28180329,,17351
OBJ7280819,28180449,Crème en poudre pour glace,28180329,,17391
OBJ7280819,28180459,Crème en poudre pour fabrication de pâtisserie,28180329,,
OBJ7280819,28180469,Autres produits sucrés non indiqués ailleurs (fruits confis),28180329,,18111
OBJ7280819,28180479,Huiles,,,18211
OBJ7280819,28180489,huile d'olive,28180479,,18311
OBJ7280819,28180499,Huile de graine végétale subventionné,28180479,,
OBJ7280819,28180509,"huiles de graines végétales (maïs, tournesol…)",28180479,,19011
OBJ7280819,28180519,thé,,,19021
OBJ7280819,28180529,Thé noir,28180519,,
OBJ7280819,28180539,Thé vert,28180519,,19031
OBJ7280819,28180549,café,,,19041
OBJ7280819,28180559,Café nature pur,28180549,,19051
OBJ7280819,28180569,Café nature mélangé,28180549,,19061
OBJ7280819,28180579,Café (nescafé),28180549,,19111
OBJ7280819,28180589,Tisane,28180549,,19121
OBJ7280819,28180759,Tisane,28180589,,19421
OBJ7280819,28180599,Eau minérale,28180549,,19131
OBJ7280819,28180789,Eau minérale,28180599,,19451
OBJ7280819,28180609,Boisson gazeuse,28180549,,19141
OBJ7280819,28180769,Boisson gazeuse,28180609,,19431
OBJ7280819,28180619,"Boisson non gazeuse sucré (sirop, essence pour sirop…)",28180549,,19151
OBJ7280819,28180629,Jus de fruits (en bouteille tetrabrik…),28180549,,19161
OBJ7280819,28180639,Jus de légumes,28180549,,19171
OBJ7280819,28180649,Boisson infusion,28180549,,19191
OBJ7280819,28180659,Legmi doux,28180549,,19211
OBJ7280819,28180799,Legmi doux,28180659,,
OBJ7280819,28180669,Autres boissons,28180549,,19221
OBJ7280819,28180679,Bière,28180549,,19231
OBJ7280819,28180689,Vin,28180549,,19241
OBJ7280819,28180699,Liqueur,28180549,,19291
OBJ7280819,28180709,Legmi fermenté,28180549,,19311
OBJ7280819,28180719,Boissons alcoolisées sans indications,28180549,,19321
OBJ7280819,28180729,Thé préparé,28180549,,19331
OBJ7280819,28180739,Café préparé,28180549,,19341
OBJ7280819,28180749,Thé et Café préparés non ventilés,28180549,,19411
OBJ7280819,28180779,Boisson non gazeuse sucré,28180549,,19441
OBJ7280819,28180809,Jus de fruits,28180549,,
