dimension_id,KEY,NAME,parent_key,C_DESCRIPTION,C_NOMENCLATURE,ISCALCULATED
OBJ5258259,27872059,Total,,,,
OBJ5258259,27872069,Masculin,,,,
OBJ5258259,27872079,Féminin,,,,
