dimension_id,KEY,NAME,parent_key,C_DESCRIPTION,C_CODER,C_NOMENCLATURE,ISCALCULATED
OBJ4847839,27741029,Total,,,,,
OBJ4847839,27741009,Communal,,,,,
OBJ4847839,27741019,Non-Communal,,,,,
