dimension_id,KEY,NAME,parent_key,C_UNIT_,ISCALCULATED,FULLNAME,DESCRIPTION,C_SOURCE,C_DATE_DE_MISE___JOUR,VISIBILITY,C_COMMENTAIRE,C_M_THODOLOGIE
OBJ6958739,28001579,Répartiton de la population occupée agée de 15 ans et plus selon le secteur d'activité,,Nombre,,Répartiton de la population occupée agée de 15 ans et plus selon le secteur d'activité en 2014,,Institut National de la Statistique,,"1, 2",,
