dimension_id,KEY,NAME,parent_key,ISCALCULATED,C_CODE,C_VISIBILIT_
OBJ10027439,28528329,Total,,,T,False
OBJ10027439,28528339,Homme,,,H,False
OBJ10027439,28528349,Femme,,,F,False
