dimension_id,KEY,NAME,parent_key,FULLNAME,C_COMMENTAIRE,DESCRIPTION,C_DATE_DE_MISE___JOUR,C_M_THODOLOGIE,ISCALCULATED,VISIBILITY
OBJ5259429,27917889,Importation,,Importation,,,05/04/2015 13:50:00,,,"1, 2"
OBJ5259429,27917959,Exportation,,Exportation,,,05/04/2015 13:50:00,,,"1, 2"
