dimension_id,KEY,NAME,parent_key,ISCALCULATED,C_CODE
OBJ6953479,27983289,Total,,,10
OBJ6953479,27983299,0-4 ans,,,11
OBJ6953479,27983309,5-9  ans,,,12
OBJ6953479,27983319,10-14 ans,,,13
OBJ6953479,27983329,15-19 ans,,,14
OBJ6953479,27983339,20-29 ans,,,15
OBJ6953479,27983349,30-39 ans,,,16
OBJ6953479,27983359,40-49 ans,,,17
OBJ6953479,27983369,50-59 ans,,,18
OBJ6953479,27983379,60+ ans,,,19
