dimension_id,dimension_name,element_key,element_name
OBJ5259909,Indicateur,27913069,Produit National Brut et Revenu National
OBJ5259909,Indicateur,27913079,PIB aux prix du marché
OBJ5259909,Indicateur,27913089,Revenues des facteurs reçus de l'extérieur nets
OBJ5259909,Indicateur,27913099,Revenu National
OBJ5259909,Indicateur,27913109,Autres transferts courants extérieurs nets
OBJ5259909,Indicateur,27913119,RNDB (Revenu National Disponible Brut)
OBJ5259909,Indicateur,27913129,Sociétés non financières
OBJ5259909,Indicateur,27913139,Institutions financières
OBJ5259909,Indicateur,27913149,Administration Publique
OBJ5259909,Indicateur,27913159,Ménages
OBJ5259909,Indicateur,27913169,Amortissements
OBJ5259909,Indicateur,27913179,Revenu National Net
OBJ5259909,Indicateur,27913189,Revenu National Disponible
OBJ5259909,Indicateur,27913199,Consommation et épargne
OBJ5259909,Indicateur,27913209,RNDB
OBJ5259909,Indicateur,27913219,Consommation Finale
OBJ5259909,Indicateur,27913229,Epargne Nationale ( Brute )
OBJ5259909,Indicateur,27913239,Sociétés non financières
OBJ5259909,Indicateur,27913249,Institutions financières
OBJ5259909,Indicateur,27913259,Administration publique
OBJ5259909,Indicateur,27913269,Ménages
OBJ5259909,Indicateur,27913299,Investissement et financement
OBJ5259909,Indicateur,27913309,Épargne national (Brute)
OBJ5259909,Indicateur,27913319,Transferts en capital extérieur nets
OBJ5259909,Indicateur,27913329,Formation Brute du Capital
OBJ5259909,Indicateur,27913339,Formation Brute du Capital Fixe
OBJ5259909,Indicateur,27913349,Sociétés non financières
OBJ5259909,Indicateur,27913359,Institutions financières
OBJ5259909,Indicateur,27913369,Administration publique
OBJ5259909,Indicateur,27913379,Ménages
OBJ5259909,Indicateur,27913389,Variations des stocks ( en moins )
OBJ5259909,Indicateur,27913399,Capacité(+) ou Besoin(-) de Financement
OBJ5259909,Indicateur,27913409,Sociétés non financières
OBJ5259909,Indicateur,27913419,Institutions financières
OBJ5259909,Indicateur,27913429,Administration publique
OBJ5259909,Indicateur,27913439,Ménages
OBJ5259909,Indicateur,27913449,Créances et dettes
OBJ5259909,Indicateur,27913459,Variation des créances sur l'Extérieur
OBJ5259909,Indicateur,27913469,Variation des dettes vis-à-vis de l'Extérieur
OBJ5259909,Indicateur,27913479,Solde des créances et dettes
OBJ5259909,Indicateur,27913489,Soiétés non finanières
OBJ5259909,Indicateur,27913499,Institutions finanières
OBJ5259909,Indicateur,27913509,Administration Publique
OBJ5259909,Indicateur,27913519,Ménages
OBJ5259909,Indicateur,27913529,Ajustement
