dimension_id,dimension_name,element_key,element_name
OBJ5259529,Secteur d'activité,27918219,Agriculture et pêche
OBJ5259529,Secteur d'activité,27918229,Industries Agro-alimentaires
OBJ5259529,Secteur d'activité,27918239,Industrie du Tabac
OBJ5259529,Secteur d'activité,27918249,"Textile, Habillement et cuir"
OBJ5259529,Secteur d'activité,27918259,Industries diverses
OBJ5259529,Secteur d'activité,27918269,Raffinage de pétrole
OBJ5259529,Secteur d'activité,27918279,Industries chimiques
OBJ5259529,Secteur d'activité,27918289,"Materiaux de construction, céramique et verre"
OBJ5259529,Secteur d'activité,27918299,Industries mécaniques et éléctriques
OBJ5259529,Secteur d'activité,27918309,Extraction de pétrole  et gaz naturel
OBJ5259529,Secteur d'activité,27918319,Mines
OBJ5259529,Secteur d'activité,27918329,Electricité et Gaz
OBJ5259529,Secteur d'activité,27918339,Eau
OBJ5259529,Secteur d'activité,27918349,Bâtiment et génie civil
OBJ5259529,Secteur d'activité,27918359,Entretien et réparation
OBJ5259529,Secteur d'activité,27918369,Commerce
OBJ5259529,Secteur d'activité,27918379,Services d'hôtellerie et de restauration
OBJ5259529,Secteur d'activité,27918389,Transports
OBJ5259529,Secteur d'activité,27918399,Poste et télécommunication
OBJ5259529,Secteur d'activité,27918409,Services financiers
OBJ5259529,Secteur d'activité,27918419,Autres Services marchands
OBJ5259529,Secteur d'activité,27918429,Services  non marchands
OBJ5259529,Secteur d'activité,27918439,Dont Administration publique
OBJ5259529,Secteur d'activité,27918449,Correction territoriale
OBJ5259529,Secteur d'activité,27918459,Total
