dimension_id,dimension_name,element_key,element_name
OBJ9106829,Indicateurs,28317529,"Taux d'inscription dans les listes éléctorales, selon le sexe"
OBJ9106829,Indicateurs,28317559,La proportion de femmes titulaires d'un permis de conduire (catégorie Tourisme)
OBJ9106829,Indicateurs,28317579,Pourcentage de magistrates
OBJ9106829,Indicateurs,28317609,Composition du gouvernement; ministres et secrétaires d'Etats par sexe
OBJ9106829,Indicateurs,28737449,Ministres
OBJ9106829,Indicateurs,28737119,Mohamed Ghannouchi du 17 novembre 1999 au 17 janvier 2011
OBJ9106829,Indicateurs,28737129,Mohamed Ghannouchi du 17 janvier 2011 au 27 fevrier 2011
OBJ9106829,Indicateurs,28737139,Béji Caïd Essebsi du 27 fevrier 2011 au 13 decembre 2011
OBJ9106829,Indicateurs,28737149,Remaniement du 13 decembre  2011 au 23 decembre 2011
OBJ9106829,Indicateurs,28737159,Hamadi Jebalidu 24 decembre 2011 au 13 mars  2013
OBJ9106829,Indicateurs,28737169,Ali Larayedh du 13 mars 2013 au 29 janvier 2014
OBJ9106829,Indicateurs,28737179,Mehdi Jomaa du 29 janvier 2014 au 31 décembre 2014
OBJ9106829,Indicateurs,28737189,Remaniement du 31 decembre 2014 au 06 fevrier 2015
OBJ9106829,Indicateurs,28737199,Habib Essid du 6 fevrier 2015 AU 27 août 2016
OBJ9106829,Indicateurs,28737209,youssef chahed du 27 août 2016 au 25 juillet 2019
OBJ9106829,Indicateurs,28737219,Remaniement du 25 juillet 2019 au 23 octobre 2019
OBJ9106829,Indicateurs,28737229,Remaniement du 23 octobre 2019 au 27 fevrier 2020
OBJ9106829,Indicateurs,28737239,Elyes Fakhfakh du 27 février 2020 au 02 septembre 2020
OBJ9106829,Indicateurs,28737249,Hichem Mechichi du 02 septembre 2020 au  janvier 2021
OBJ9106829,Indicateurs,28737459,Secretaires d'Etats
OBJ9106829,Indicateurs,28737609,Gouvernement de Mohamed Ghannouchi du 17 novembre 1999 au 17 janvier 2011
OBJ9106829,Indicateurs,28737759,Gouvernement de Mohamed Ghannouchi du 17 janvier 2011 au 27 fevrier 2011
OBJ9106829,Indicateurs,28737769,Gouvernement de Béji Caïd Essebsi du 27 fevrier 2011 au 13 decembre 2011
OBJ9106829,Indicateurs,28737779,Remaniement du 13 décembre  2011 au 23 decembre 2011
OBJ9106829,Indicateurs,28737789,Gouvernement de Hamadi Jebalidu 24 decembre 2011 au 13 mars  2013
OBJ9106829,Indicateurs,28737799,Gouvernement de Ali Larayedh du 13 mars 2013 au 29 janvier 2014
OBJ9106829,Indicateurs,28737809,Gouvernement de Mehdi Jomaa du 29 janvier 2014 au 31 décembre 2014
OBJ9106829,Indicateurs,28737819,Remaniement du 31 decembre 2014 au 06 fevrier 2015
OBJ9106829,Indicateurs,28737829,Gouvernement de Habib Essid du 6 fevrier 2015 AU 27 août 2016
OBJ9106829,Indicateurs,28737839,Gouvernement de Youssef chahed du 27 août 2016 au 25 juillet 2019
OBJ9106829,Indicateurs,28737849,Remaniement du 25 juillet 2019 au 23 octobre 2019
OBJ9106829,Indicateurs,28737859,Remaniement du 23 octobre 2019 au 27 fevrier 2020
OBJ9106829,Indicateurs,28737869,Gouvernement de Elyes Fakhfakh du 27 février 2020 au 02 septembre 2020
OBJ9106829,Indicateurs,28737879,Gouvernement de Hichem Mechichi du 02 septembre 2020 au  janvier 2021
OBJ9106829,Indicateurs,28317619,Proportion de femmes occupant des postes à responsabilité
OBJ9106829,Indicateurs,28737399,Secrétaire Général d’un Ministère. Directeur Général ou équivalent
OBJ9106829,Indicateurs,28737409,Directeur
OBJ9106829,Indicateurs,28737419,Sous directeur
OBJ9106829,Indicateurs,28737429,Chef service
OBJ9106829,Indicateurs,28317649,Proportion de femmes siégeant au parlement
OBJ9106829,Indicateurs,28317669,Proportion des femmes chef de bureau de vote
OBJ9106829,Indicateurs,28737439,Condidats aux élections présidentielle
