dimension_id,dimension_name,element_key,element_name
OBJ5263019,Secteur d'activité,27932009,Agriculture et pêche
OBJ5263019,Secteur d'activité,27932019,Industries manufacturières
OBJ5263019,Secteur d'activité,27932029,Industries Agro-alimentaires
OBJ5263019,Secteur d'activité,27932039,"Textile, Habillement et cuir"
OBJ5263019,Secteur d'activité,27932049,Industries diverses
OBJ5263019,Secteur d'activité,27932059,Raffinage de pétrole
OBJ5263019,Secteur d'activité,27932069,Industries chimiques
OBJ5263019,Secteur d'activité,27932079,"Materiaux de construction, céramique et verre"
OBJ5263019,Secteur d'activité,27932089,Industries mécaniques et éléctriques
OBJ5263019,Secteur d'activité,27932099,Industries non manufacturières
OBJ5263019,Secteur d'activité,27932109,Extraction de pétrole  et gaz naturel
OBJ5263019,Secteur d'activité,27932119,Mines
OBJ5263019,Secteur d'activité,27932129,Electricité et Gaz
OBJ5263019,Secteur d'activité,27932139,Eau
OBJ5263019,Secteur d'activité,27932149,Bâtiment et génie civil
OBJ5263019,Secteur d'activité,27932159,Activités de services marchands
OBJ5263019,Secteur d'activité,27932169,Entretien et réparation
OBJ5263019,Secteur d'activité,27932179,Commerce
OBJ5263019,Secteur d'activité,27932189,Services d'hôtellerie et de restauration
OBJ5263019,Secteur d'activité,27932199,Transports
OBJ5263019,Secteur d'activité,27932209,Poste et télécommunication
OBJ5263019,Secteur d'activité,27932219,Services financiers
OBJ5263019,Secteur d'activité,27932229,Autres Services marchands
OBJ5263019,Secteur d'activité,27932239,Consommation intermédiaire non ventilée en service financiers (en -)
OBJ5263019,Secteur d'activité,27932249,Activités marchands
OBJ5263019,Secteur d'activité,27932259,Activités non marchands
OBJ5263019,Secteur d'activité,27932269,Services de l'Administration publique
OBJ5263019,Secteur d'activité,27932279,Services fournis par les organisations associatives
OBJ5263019,Secteur d'activité,27932289,Services domestiques
OBJ5263019,Secteur d'activité,27932299,Total des valeurs ajoutées
OBJ5263019,Secteur d'activité,27932309,Impôts indirects nets de subventions
OBJ5263019,Secteur d'activité,27932319,PIB (aux prix du marché)
