dimension_id,dimension_name,element_key,element_name
OBJ6959169,Indicateurs,28010579,Mobilité générale des migrants
OBJ6959169,Indicateurs,28010589,Migration au niveau des délégations
OBJ6959169,Indicateurs,28010599,Migrants entrants
OBJ6959169,Indicateurs,28010609,Migrants sortants
OBJ6959169,Indicateurs,28010619,Solde migratoire
OBJ6959169,Indicateurs,28010629,Raisons de sortie
OBJ6959169,Indicateurs,28010639,Emploi
OBJ6959169,Indicateurs,28010649,Acquisition de logement ou meilleur condition de vie
OBJ6959169,Indicateurs,28010659,Mariage
OBJ6959169,Indicateurs,28010669,Accompagnement de la famille
OBJ6959169,Indicateurs,28010679,Etudes
OBJ6959169,Indicateurs,28010689,Autres
