dimension_id,dimension_name,element_key,element_name
OBJ10330139,Indicateurs,28736659,Enseignement de base et enseignement secondaire
OBJ10330139,Indicateurs,28736669,"Pourcentage d’enfants de 3-5 ans suivant un programme d’apprentissage préscolaire organisé, par sexe par milieu"
OBJ10330139,Indicateurs,28736679,"Taux net d’accès en première année d’enseignement primaire, par sexe"
OBJ10330139,Indicateurs,28736689,"Taux de scolarisation du groupe d'âge 6 - 11, selon le sexe"
OBJ10330139,Indicateurs,28736699,"Taux de passage dans l’enseignement secondaire,"
OBJ10330139,Indicateurs,28736709,"Taux brut de scolarisation dans l’enseignement secondaire, pour le  groupe d'âge 12-18 ans"
OBJ10330139,Indicateurs,28736719,"Taux d’achèvement des études secondaires, par sexe"
OBJ10330139,Indicateurs,28736759,"Taux d'orientation à la fin de la première année secondaire, selon le sexe"
OBJ10330139,Indicateurs,28736769,Sport
OBJ10330139,Indicateurs,28736779,Economie
OBJ10330139,Indicateurs,28736789,Informatiques
OBJ10330139,Indicateurs,28736799,Sciences
OBJ10330139,Indicateurs,28736809,Lettres
OBJ10330139,Indicateurs,28737049,Enseignement supérieur
OBJ10330139,Indicateurs,28736829,Proportion de diplômés de l’enseignement supérieur
OBJ10330139,Indicateurs,28736839,Proportion des diplômés de diplôme d’ingénieur
OBJ10330139,Indicateurs,28736849,Diplômés de l'enseignement supérieur du secteur privé
OBJ10330139,Indicateurs,28736859,Diplômés de l'enseignement supérieur du secteur public
OBJ10330139,Indicateurs,28736869,Proportion de femmes parmi les enseignants de l'enseignement supérieur
OBJ10330139,Indicateurs,28736879,Proportion de femmes parmi les professeurs de l'enseignement supérieur
OBJ10330139,Indicateurs,28736889,Nombre des enseignants universitaire selon le grade et sexe:
OBJ10330139,Indicateurs,28736899,Professeur
OBJ10330139,Indicateurs,28736909,Maitre de conférences
OBJ10330139,Indicateurs,28736919,Maitre assistant
OBJ10330139,Indicateurs,28736929,Assistant
OBJ10330139,Indicateurs,28736939,Cadre hospitalo-universitaire
OBJ10330139,Indicateurs,28736949,Professeur technologue
OBJ10330139,Indicateurs,28736959,Maitre technologue
OBJ10330139,Indicateurs,28736969,Technologue
OBJ10330139,Indicateurs,28736979,Assistant technologue
OBJ10330139,Indicateurs,28736989,Etrangers
OBJ10330139,Indicateurs,28736999,Professeurs de l'enseignement secondaire  (P.E.S)
OBJ10330139,Indicateurs,28737009,Docteur contractuel
OBJ10330139,Indicateurs,28737019,Contractuel Inscrit en Doctorat
OBJ10330139,Indicateurs,28737029,Autres grades
OBJ10330139,Indicateurs,28737099,Indicateurs généraux de l'éducation
OBJ10330139,Indicateurs,28736819,"Taux d’alphabétisation des 15-24 ans, par sexe"
OBJ10330139,Indicateurs,28737089,Distribution de la population (âgée de 25 ans et plus) selon le niveau éducatif
OBJ10330139,Indicateurs,28736729,Taux d'abandon scolaire selon le cycle et le niveau de formation
OBJ10330139,Indicateurs,28737109,Indice de parité entre les sexes dans l'éducation de base et l'éducation secondaire
OBJ10330139,Indicateurs,28736739,Enseignement publique
OBJ10330139,Indicateurs,28736749,Enseignement privé
