dimension_id,dimension_name,element_key,element_name
OBJ10027429,Indicateurs,28528939,Taux de chômage (population agée 15 ans et plus) selon les groupes d'âges
OBJ10027429,Indicateurs,28528949,Taux de chômage des handicapés (population handicapée agée 15 ans et plus) par milieu
OBJ10027429,Indicateurs,28528959,Taux d'activité (population agée 15 ans et plus) selon l'état matrimonial
OBJ10027429,Indicateurs,28528969,Population occupée (15 ans et plus) par secteur d'activité et gouvernorat
OBJ10027429,Indicateurs,28528979,Proportion des personnes occupées (15 ans et plus) selon le statut dans l'emploi
OBJ10027429,Indicateurs,28629569,Ecart entre les deux sexes
OBJ10027429,Indicateurs,28528989,Evolution de la population occupée (15 ans et plus) par secteur d’activité
OBJ10027429,Indicateurs,28729669,Pourcentage d'emplois dans le secteur non agricole non structuré
OBJ10027429,Indicateurs,28528999,"Ecart de salaire entre les femmes et les hommes,  dans les micro-entreprises"
OBJ10027429,Indicateurs,28529009,Salaire moyen mensuel en DT
OBJ10027429,Indicateurs,28529019,En multiple de SMIG
OBJ10027429,Indicateurs,28529029,Ecart entre femmes et hommes (salaires féminins en % des salaires masculins)
OBJ10027429,Indicateurs,28529039,Le gap de salaire entre femme et homme dans le secteur non structuré (1997 - 2016)
OBJ10027429,Indicateurs,28529049,"Emplois,Masse Salariale Mensuelle et Salaire Mensuel Moyen des Salariés par groupe d' âge, Niveau d'instruction, branche d'activité, statut dans l'emploi"
OBJ10027429,Indicateurs,28529059,Nombre d'emplois
OBJ10027429,Indicateurs,28529069,Masse Salariale Mensuelle
OBJ10027429,Indicateurs,28529079,Salaire Moyen
OBJ10027429,Indicateurs,28529089,Nombre moyen d'heures consacrées à des travaux rémunérés et des travaux non rémunérés et des activités sociales et associatives
OBJ10027429,Indicateurs,28529099,Nombre moyen d’heures consacrées à des travaux domestiques non rémunérés
OBJ10027429,Indicateurs,28529109,Nombre moyen d’heures consacrées à un travail rémunéré et à des travaux non rémunérés
OBJ10027429,Indicateurs,28529119,Nombre moyen d'heures consacrées à une activité sociales et associatives
OBJ10027429,Indicateurs,28529129,Nombre moyen d’heures consacrées aux travaux domestiques et aux soins non rémunérés
OBJ10027429,Indicateurs,28729759,Nombre moyen d’heures consacrées aux travaux ménagers
OBJ10027429,Indicateurs,28729769,Nombre moyen d’heures consacrées aux soins non rémunérées
OBJ10027429,Indicateurs,28729799,Nombre d'heures consacrées à d'autres activités
OBJ10027429,Indicateurs,28729779,Nombre d'heures consacrées au travail et recherche de travail
OBJ10027429,Indicateurs,28729789,Nombre d'heures consacrées pour aller et revenir du travail
OBJ10027429,Indicateurs,28529139,Proportion des occupées   dans les micro-entreprises par branche d'activité et par statut d'emploi
OBJ10027429,Indicateurs,28529149,Proportion de la population ayant accés au crédit
OBJ10027429,Indicateurs,28529159,Les crédits logement
OBJ10027429,Indicateurs,28529169,Nombre de nouveaux contrats des crédits Logement
OBJ10027429,Indicateurs,28529179,Montant Global des crédits Logement (en MD)
OBJ10027429,Indicateurs,28529189,Montant Moyen des crédits Logement (en MD)
OBJ10027429,Indicateurs,28529199,Les crédits à la consommation
OBJ10027429,Indicateurs,28529209,Nombre de nouveaux contrats des crédits à la consommation
OBJ10027429,Indicateurs,28529219,Montant Global des crédits à la consommation (en MD)
OBJ10027429,Indicateurs,28529229,Montant Moyen des crédits à la consommation (en MD)
OBJ10027429,Indicateurs,28529239,Proportion de la population utilisant des téléphones mobiles ou cellulaires
OBJ10027429,Indicateurs,28529249,Posséde un téléphone portable
OBJ10027429,Indicateurs,28529259,Ayant utilisé un téléphone portable au cours des 3 derniers mois
OBJ10027429,Indicateurs,28529269,Ayant utilisé un téléphone portable au moins une fois par semaine au cours des 3 derniers mois
OBJ10027429,Indicateurs,28529279,Proportion de la population utilisant internet
OBJ10027429,Indicateurs,28729699,A déjà utilisé l'internet
OBJ10027429,Indicateurs,28729709,A Utilisé internet dans les 12 derniers mois
OBJ10027429,Indicateurs,28729719,Utilisé internet au moins une fois par semaine durant le mois dernier
OBJ10027429,Indicateurs,28729729,Nombre de femmes de 15-24 ans
OBJ10027429,Indicateurs,28729739,Utilisé internet au cours des 3 derniers mois
OBJ10027429,Indicateurs,28729749,Utilisé internet au moins une fois par semaine au cours des trois derniers mois
