dimension_id,dimension_name,element_key,element_name
OBJ9105619,Indicateurs,28316839,Naissances
OBJ9105619,Indicateurs,28317879,Accouchement assisté
OBJ9105619,Indicateurs,28317889,Rapport de masculinité
OBJ9105619,Indicateurs,28316859,Taux brut de natalité
OBJ9105619,Indicateurs,28316869,Indice synthétique de fécondité
OBJ9105619,Indicateurs,28318039,Décès
OBJ9105619,Indicateurs,28316879,Nombre de décès
OBJ9105619,Indicateurs,28316889,Taux brut de mortalité
OBJ9105619,Indicateurs,28316899,Mortalité infantile
OBJ9105619,Indicateurs,28316909,Mariages
OBJ9105619,Indicateurs,28317899,Groupe d'âge de l'époux
OBJ9105619,Indicateurs,28317909,Groupe d'age de l'épouse
OBJ9105619,Indicateurs,28316919,Taux brut de nuptialité
OBJ9105619,Indicateurs,28316929,Type de propriété dans le contrat de mariage
OBJ9105619,Indicateurs,28317949,Système de propriété commun
OBJ9105619,Indicateurs,28317959,Système de propriété non commun
OBJ9105619,Indicateurs,28316939,Divorces
OBJ9105619,Indicateurs,28316949,Taux brut de divortialité
OBJ9105619,Indicateurs,28318049,Migration
OBJ9105619,Indicateurs,28316959,Migration interne
OBJ9105619,Indicateurs,28317969,La migration intra-gouvernorats pour la population (Avril 2004 - Avril 2014)
OBJ9105619,Indicateurs,28317979,Communal vers communal
OBJ9105619,Indicateurs,28317989,Communal vers non communal
OBJ9105619,Indicateurs,28317999,Non communal vers communal
OBJ9105619,Indicateurs,28318009,Non communal vers non communal
OBJ9105619,Indicateurs,28316969,Migration externe
OBJ9105619,Indicateurs,28318019,Les entrants tunisiens de l'étranger âgés de 15 ans et plus (Avril 2004 - Avril 2014)
OBJ9105619,Indicateurs,28318029,Les entrants non tunisiens de l'étranger (Avril 2004 - Avril 2014)
OBJ9105619,Indicateurs,28316829,Population
OBJ9105619,Indicateurs,28317789,Proportion de la population par milieu
OBJ9105619,Indicateurs,28317799,Répartition des ménages selon le sexe du chef de ménage
OBJ9105619,Indicateurs,28317819,Répartition de la population
OBJ9105619,Indicateurs,28317839,Répartition de la population handicapée
OBJ9105619,Indicateurs,28317869,Nombre de population handicapée
