dimension_id,dimension_name,element_key,element_name
OBJ5258729,Secteur d'activité,27915709,Agriculture et pêche
OBJ5258729,Secteur d'activité,27915719,Industries Agro-alimentaires
OBJ5258729,Secteur d'activité,27915729,Industrie du Tabac
OBJ5258729,Secteur d'activité,27915739,"Textile, Habillement et cuir"
OBJ5258729,Secteur d'activité,27915749,Industries diverses
OBJ5258729,Secteur d'activité,27915759,Raffinage de pétrole
OBJ5258729,Secteur d'activité,27915769,Industries chimiques
OBJ5258729,Secteur d'activité,27915779,"Materiaux de construction, céramique et verre"
OBJ5258729,Secteur d'activité,27915789,Industries mécaniques et éléctriques
OBJ5258729,Secteur d'activité,27915799,Extraction de pétrole  et gaz naturel
OBJ5258729,Secteur d'activité,27915809,Mines
OBJ5258729,Secteur d'activité,27915819,Electricité et Gaz
OBJ5258729,Secteur d'activité,27915829,Eau
OBJ5258729,Secteur d'activité,27915839,Bâtiment et génie civil
OBJ5258729,Secteur d'activité,27915849,Entretien et réparation
OBJ5258729,Secteur d'activité,27915859,Commerce
OBJ5258729,Secteur d'activité,27915869,Services d'hôtellerie et de restauration
OBJ5258729,Secteur d'activité,27915879,Transports
OBJ5258729,Secteur d'activité,27915889,Poste et télécommunication
OBJ5258729,Secteur d'activité,27915899,Services financiers
OBJ5258729,Secteur d'activité,27915909,Autres Services marchands
OBJ5258729,Secteur d'activité,27915919,Services  non marchands
OBJ5258729,Secteur d'activité,27915929,Dont Administration publique
OBJ5258729,Secteur d'activité,27915949,Total
