dimension_id,dimension_name,element_key,element_name
OBJ5259089,Secteur d'activité,27916929,Agriculture et pêche
OBJ5259089,Secteur d'activité,27916939,Industries manufacturières
OBJ5259089,Secteur d'activité,27916949,Industries Agro-alimentaires
OBJ5259089,Secteur d'activité,27916959,Industrie du Tabac
OBJ5259089,Secteur d'activité,27916969,"Textile, Habillement et cuir"
OBJ5259089,Secteur d'activité,27916979,Industries diverses
OBJ5259089,Secteur d'activité,27916989,Raffinage de pétrole
OBJ5259089,Secteur d'activité,27916999,Industries chimiques
OBJ5259089,Secteur d'activité,27917009,"Materiaux de construction, céramique et verre"
OBJ5259089,Secteur d'activité,27917019,Industries mécaniques et éléctriques
OBJ5259089,Secteur d'activité,27917029,Industries non manufacturières
OBJ5259089,Secteur d'activité,27917039,Extraction de pétrole  et gaz naturel
OBJ5259089,Secteur d'activité,27917049,Mines
OBJ5259089,Secteur d'activité,27917059,Electricité et Gaz
OBJ5259089,Secteur d'activité,27917069,Eau
OBJ5259089,Secteur d'activité,27917079,Bâtiment et génie civil
OBJ5259089,Secteur d'activité,27917089,Activités de services marchands
OBJ5259089,Secteur d'activité,27917099,Entretien et réparation
OBJ5259089,Secteur d'activité,27917109,Commerce
OBJ5259089,Secteur d'activité,27917119,Services d'hôtellerie et de restauration
OBJ5259089,Secteur d'activité,27917129,Transports
OBJ5259089,Secteur d'activité,27917139,Poste et télécommunication
OBJ5259089,Secteur d'activité,27917149,Services financiers
OBJ5259089,Secteur d'activité,27917159,Autres Services marchands
OBJ5259089,Secteur d'activité,27917169,dont logement
OBJ5259089,Secteur d'activité,27917179,Activités marchands
OBJ5259089,Secteur d'activité,27917189,Activités non marchands
OBJ5259089,Secteur d'activité,27917199,Total
