dimension_id,dimension_name,element_key,element_name
OBJ4848139,Téléphone fixe,27741249,Total
OBJ4848139,Téléphone fixe,27741219,Possède un téléphone fixe
OBJ4848139,Téléphone fixe,27741229,Ne possède pas un téléphone fixe
OBJ4848139,Téléphone fixe,27741239,Possession des TIC non déclaré : Téléphone fixe
