dimension_id,dimension_name,element_key,element_name
OBJ11278929,Indicateur,28749379,Produit Intérieur Brut
OBJ11278929,Indicateur,28749389,Importations
OBJ11278929,Indicateur,28749399,Total Ressources -Emplois
OBJ11278929,Indicateur,28749409,Consommation finale globale
OBJ11278929,Indicateur,28749419,Consommation Publique
OBJ11278929,Indicateur,28749429,Consommation privée
OBJ11278929,Indicateur,28749439,Formation Brute de Capital Fixe
OBJ11278929,Indicateur,28749449,Variations de stocks
OBJ11278929,Indicateur,28749459,Demande Intérieure
OBJ11278929,Indicateur,28749469,Exportations
