dimension_id,dimension_name,element_key,element_name
OBJ4848159,Connexion Internet,27741329,Total
OBJ4848159,Connexion Internet,27741299,Possède une connexion Internet
OBJ4848159,Connexion Internet,27741309,Ne possède une connexion Internet
OBJ4848159,Connexion Internet,27741319,Possession des TIC non déclaré : Connexion Internet
