dimension_id,dimension_name,element_key,element_name
OBJ6958769,Secteur d'activité,28001589,Population occupée agée de 15 ans et plus
OBJ6958769,Secteur d'activité,28001599,Agriculture et peche
OBJ6958769,Secteur d'activité,28001609,Mines  et énergie
OBJ6958769,Secteur d'activité,28001619,Industrie manufacturière
OBJ6958769,Secteur d'activité,28001629,Batiment et travaux publiques
OBJ6958769,Secteur d'activité,28001639,Commerce
OBJ6958769,Secteur d'activité,28001649,Transport
OBJ6958769,Secteur d'activité,28001659,"Education, Santé et services administratifs"
OBJ6958769,Secteur d'activité,28001669,Autres services
OBJ6958769,Secteur d'activité,28001679,Non Declaré
