dimension_id,dimension_name,element_key,element_name
OBJ10957849,Secteur d'activité,28741479,"Agriculture, sylviculture et pêche"
OBJ10957849,Secteur d'activité,28741489,Extraction du pétrole et du gaz naturel
OBJ10957849,Secteur d'activité,28741499,Extraction des produits miniers
OBJ10957849,Secteur d'activité,28741509,Industries agro-alimentaires
OBJ10957849,Secteur d'activité,28741519,"Industrie du textile, de l’habillement et du cuir"
OBJ10957849,Secteur d'activité,28741529,Raffinage du pétrole
OBJ10957849,Secteur d'activité,28741539,Industries chimiques
OBJ10957849,Secteur d'activité,28741549,"Industrie des matériaux de construction, céramique et verre"
OBJ10957849,Secteur d'activité,28741559,Industries mécaniques et électriques
OBJ10957849,Secteur d'activité,28741569,Industries diverses
OBJ10957849,Secteur d'activité,28741579,Production et distribution de l'électricité et du gaz
OBJ10957849,Secteur d'activité,28741589,Distribution d'eau et traitement des eaux usées et des déchets
OBJ10957849,Secteur d'activité,28741599,Construction
OBJ10957849,Secteur d'activité,28741609,"Commerce, entretien et réparation"
OBJ10957849,Secteur d'activité,28741619,Services du transport et entreposage
OBJ10957849,Secteur d'activité,28741629,"Services d'hôtellerie, de café et de restauration"
OBJ10957849,Secteur d'activité,28741639,Information et communication
OBJ10957849,Secteur d'activité,28741649,Activités financières
OBJ10957849,Secteur d'activité,28741659,Services d'administration publique et de défense
OBJ10957849,Secteur d'activité,28741669,Enseignement privé et publique
OBJ10957849,Secteur d'activité,28741679,Santé et action sociale privé et publique
OBJ10957849,Secteur d'activité,28741689,Autres services marchands
OBJ10957849,Secteur d'activité,28741699,Autres activités des ménages
OBJ10957849,Secteur d'activité,28741709,Services fournis par les organisations associatives
OBJ10957849,Secteur d'activité,28741819,Activités marchandes
OBJ10957849,Secteur d'activité,28741829,Activités non marchandes
OBJ10957849,Secteur d'activité,28741839,Total des valeurs ajoutées
OBJ10957849,Secteur d'activité,28741719,Impôts nets de subventions sur les produits
OBJ10957849,Secteur d'activité,28741729,Produit Intérieur Brut
