dimension_id,dimension_name,element_key,element_name
OBJ10957859,Value,28741739,Aux prix courants en million de dinars
OBJ10957859,Value,28741749,Glissement annuels (T/T-4) aux prix courants
OBJ10957859,Value,28741759,Variations trimestrielles (T/T-1) aux prix courants
OBJ10957859,Value,28741769,Aux prix de l'année 2015 en million de dinars
OBJ10957859,Value,28741779,Glissement annuels (T/T-4) aux prix de l'année 2015
OBJ10957859,Value,28741789,Variations trimestrielles (T/T-1) aux prix de l'année 2015
OBJ10957859,Value,28741799,Glissement annuel (T/T-4) aux prix de l'année précédente
OBJ10957859,Value,28741809,Variations trimestrielles (T/T-1) aux prix de l'année précédente
