dimension_id,dimension_name,element_key,element_name
OBJ11288569,Indicateur,28758369,Différents taux
OBJ11288569,Indicateur,28758379,Taux d'épargne
OBJ11288569,Indicateur,28758389,Taux d'épargne des ménages
OBJ11288569,Indicateur,28758399,Taux d'investissement
OBJ11288569,Indicateur,28758409,Taux d'investissement des S.N.F
OBJ11288569,Indicateur,28758419,Entreprises publiques
OBJ11288569,Indicateur,28758429,Sociétés privés
OBJ11288569,Indicateur,28758439,Besoin de Financement/RNDB
OBJ11288569,Indicateur,28758449,Besoin de Financement/FBCF
OBJ11288569,Indicateur,28758459,Besoin de Financement / Ressources Courantes et en Capital
OBJ11288569,Indicateur,28758469,Taux d'endettement
OBJ11288569,Indicateur,28758479,Service de la dette / Ressources Courantes et en Capital
OBJ11288569,Indicateur,28758489,Service de la Dette / Export des Biens et Services
OBJ11288569,Indicateur,28758499,Taux d'épargne financier
OBJ11288569,Indicateur,28758509,Ratios par Habitant
OBJ11288569,Indicateur,28758529,Revenu National
OBJ11288569,Indicateur,28759029,Revenu National Net
OBJ11288569,Indicateur,28758539,Revenu National Disponible Brut
OBJ11288569,Indicateur,28758549,Revenu National Disponible
OBJ11288569,Indicateur,28758559,Consommation finale
OBJ11288569,Indicateur,28758569,Consommation privée
OBJ11288569,Indicateur,28758579,Agrégats
OBJ11288569,Indicateur,28758589,Dette extérieure
OBJ11288569,Indicateur,28758599,Service de la dette
OBJ11288569,Indicateur,28758609,Intérêt de la dette
OBJ11288569,Indicateur,28758619,Principal de la dette
OBJ11288569,Indicateur,28758629,Ressources Externes Courantes et en Capital
OBJ11288569,Indicateur,28758639,Exportations de biens et services
OBJ11288569,Indicateur,28758649,Formation Brute de Capital Fixe
OBJ11288569,Indicateur,28758659,Consommation finale
OBJ11288569,Indicateur,28758669,Consommation privée
OBJ11288569,Indicateur,28758679,Population actuelle
