dimension_id,dimension_name,element_key,element_name
OBJ6959659,Indicateurs,28013319,Migration internationale
OBJ6959659,Indicateurs,28013329,Immigrants
OBJ6959659,Indicateurs,28013339,émigrants
OBJ6959659,Indicateurs,28013349,Solde migratoire
OBJ6959659,Indicateurs,28013359,Raisons d'émigration
OBJ6959659,Indicateurs,28013369,Emploi
OBJ6959659,Indicateurs,28013379,Acquisition de logement ou meilleur condition de vie
OBJ6959659,Indicateurs,28013389,Mariage
OBJ6959659,Indicateurs,28013399,Accompagnement de la famille
OBJ6959659,Indicateurs,28013409,Etudes
OBJ6959659,Indicateurs,28013419,Autres
