dimension_id,dimension_name,element_key,element_name
OBJ5259749,Indicateur,27912209,Produit Intérieur Brut
OBJ5259749,Indicateur,27912219,Importations
OBJ5259749,Indicateur,27912229,Total Ressources -Emplois
OBJ5259749,Indicateur,27912239,Consommation finale globale
OBJ5259749,Indicateur,27912249,Consommation Publique
OBJ5259749,Indicateur,27912259,Consommation privée
OBJ5259749,Indicateur,27912269,Formation Brute de Capital Fixe
OBJ5259749,Indicateur,27912279,Variations de stocks
OBJ5259749,Indicateur,27912289,Demande Intérieure
OBJ5259749,Indicateur,27912299,Exportations
