dimension_id,dimension_name,element_key,element_name
OBJ10027479,Secteur d'activité,28529289,Agriculture et pêche
OBJ10027479,Secteur d'activité,28529299,Industries
OBJ10027479,Secteur d'activité,28529309,Mines et Energies
OBJ10027479,Secteur d'activité,28529319,Industries manufacturières
OBJ10027479,Secteur d'activité,28529329,Industrie alimentaires
OBJ10027479,Secteur d'activité,28529339,"Industrie textile, habillement et chaussures"
OBJ10027479,Secteur d'activité,28529349,Industries chimiques
OBJ10027479,Secteur d'activité,28529359,Industries mécaniques et électriques
OBJ10027479,Secteur d'activité,28729599,Travail du bois et fabrication d’articles en bois
OBJ10027479,Secteur d'activité,28729609,Métallurgie et travail des métaux
OBJ10027479,Secteur d'activité,28529369,Autre Industries manufacturieres
OBJ10027479,Secteur d'activité,28629589,Industries non manufacturières
OBJ10027479,Secteur d'activité,28629529,Industries de laboratoire
OBJ10027479,Secteur d'activité,28629539,Autres industries de laboratoires
OBJ10027479,Secteur d'activité,28629549,Industries hors laboratoires
OBJ10027479,Secteur d'activité,28629599,Construction
OBJ10027479,Secteur d'activité,28529379,Bâtiments et travaux Publics
OBJ10027479,Secteur d'activité,28529389,Commerce
OBJ10027479,Secteur d'activité,28529399,"Matériaux de construction, céramiques et cristal"
OBJ10027479,Secteur d'activité,28729569,"Commerce, réparation d'automobiles et de motocycles"
OBJ10027479,Secteur d'activité,28529439,Services
OBJ10027479,Secteur d'activité,28529419,Hébergement et restauration
OBJ10027479,Secteur d'activité,28529409,Transport et communication
OBJ10027479,Secteur d'activité,28529429,Banque et assurance
OBJ10027479,Secteur d'activité,28529449,Réparations et services immobiliers
OBJ10027479,Secteur d'activité,28729639,Communication
OBJ10027479,Secteur d'activité,28529459,Services sociaux et culturels
OBJ10027479,Secteur d'activité,28529469,"Services d'éducation, de santé et administratifs"
OBJ10027479,Secteur d'activité,28729619,Services personnels
OBJ10027479,Secteur d'activité,28729649,Enseignement
OBJ10027479,Secteur d'activité,28729659,Activité pour la santé humaine
OBJ10027479,Secteur d'activité,28729679,Services domestiques
OBJ10027479,Secteur d'activité,28729629,Autres services
OBJ10027479,Secteur d'activité,28529479,Non déclaré
OBJ10027479,Secteur d'activité,28529489,Non applicable
OBJ10027479,Secteur d'activité,28529499,Total
