dimension_id,dimension_name,element_key,element_name
OBJ5258649,Produits,27915419,Agriculture et pêche
OBJ5258649,Produits,27915429,Industries Agro-alimentaires
OBJ5258649,Produits,27915439,Industrie du Tabac
OBJ5258649,Produits,27915449,"Textile, Habillement et cuir"
OBJ5258649,Produits,27915459,Industries diverses
OBJ5258649,Produits,27915469,Raffinage de pétrole
OBJ5258649,Produits,27915479,Industries chimiques
OBJ5258649,Produits,27915489,"Materiaux de construction, céramique et verre"
OBJ5258649,Produits,27915499,Industries mécaniques et éléctriques
OBJ5258649,Produits,27915509,Extraction de pétrole  et gaz naturel
OBJ5258649,Produits,27915519,Mines
OBJ5258649,Produits,27915529,Electricité et Gaz
OBJ5258649,Produits,27915539,Eau
OBJ5258649,Produits,27915549,Bâtiment et génie civil
OBJ5258649,Produits,27915559,Entretien et réparation
OBJ5258649,Produits,27915569,Commerce
OBJ5258649,Produits,27915579,Services d'hôtellerie et de restauration
OBJ5258649,Produits,27915589,Transports
OBJ5258649,Produits,27915599,Poste et télécommunication
OBJ5258649,Produits,27915609,Services financiers
OBJ5258649,Produits,27915619,Autres Services marchands
OBJ5258649,Produits,27915629,Services  non marchands
OBJ5258649,Produits,27915639,Dont Administration publique
OBJ5258649,Produits,27915659,Total
